route;Waypoint1;Waypoint2;Waypoint3;Error;Info
chnjx.ah003;S220;S228;;VISIBLE_DISTANCE;13.19
chnjx.ah003;S224;G320_Yic;;VISIBLE_DISTANCE;18.44
chnjx.ah003;S314;S223;;VISIBLE_DISTANCE;18.95
chnjx.ah003;S59;LouJin;;VISIBLE_DISTANCE;10.51
chnjx.ah003;WanExpy;S229;;VISIBLE_DISTANCE;23.65
chnjx.ah003;X964;S208;;VISIBLE_DISTANCE;12.32
chnjx.ah003;ZJ/JX;RenAve;;VISIBLE_DISTANCE;11.10
chnjx.g1514;S205;S202;;VISIBLE_DISTANCE;21.01
chnjx.g35;G206_Hua;G60;;VISIBLE_DISTANCE;14.02
chnjx.g35;G206_Jin;G56;;VISIBLE_DISTANCE;32.07
chnjx.g35;G206_Jun;S80;;VISIBLE_DISTANCE;12.32
chnjx.g35;G206_Xun;G206_XunS;;VISIBLE_DISTANCE;12.13
chnjx.g35;G70_E;HuaRd;;VISIBLE_DISTANCE;19.03
chnjx.g35;G72;G76_E;;VISIBLE_DISTANCE;28.00
chnjx.g35;G76_W;G206_Jun;;VISIBLE_DISTANCE;48.72
chnjx.g35;HuaRd;G72;;VISIBLE_DISTANCE;72.08
chnjx.g35;LonMtn;FujExpy;;VISIBLE_DISTANCE;22.51
chnjx.g35;S101;G206_Hua;;VISIBLE_DISTANCE;20.29
chnjx.g35;S307;S36;;VISIBLE_DISTANCE;12.43
chnjx.g35;Z544;S307;;VISIBLE_DISTANCE;10.36
chnjx.g35;Zixi;Nan;;VISIBLE_DISTANCE;20.38
chnjx.g45;683;S40;;VISIBLE_DISTANCE;14.09
chnjx.g45;CheAve;S80;;VISIBLE_DISTANCE;22.99
chnjx.g45;G320;G60;;VISIBLE_DISTANCE;28.17
chnjx.g45;HB/JX;S30;;VISIBLE_DISTANCE;10.66
chnjx.g45;S241;682;;VISIBLE_DISTANCE;24.34
chnjx.g45;S30;S241;;VISIBLE_DISTANCE;21.86
chnjx.g45;S326;S69;;VISIBLE_DISTANCE;21.88
chnjx.g45;S50;X821;;VISIBLE_DISTANCE;35.91
chnjx.g45;S66;CheAve;;VISIBLE_DISTANCE;20.57
chnjx.g45;X312_Xin;X312_Eti;;VISIBLE_DISTANCE;11.35
chnjx.g45;X821;G76;;VISIBLE_DISTANCE;42.20
chnjx.g4511;G45;S344;;VISIBLE_DISTANCE;10.30
chnjx.g56;AH/JX;Jia;;VISIBLE_DISTANCE;10.16
chnjx.g56;G35;S209;;VISIBLE_DISTANCE;12.06
chnjx.g56;Jia;X719;;VISIBLE_DISTANCE;10.25
chnjx.g56;S209;S304_Jun;;VISIBLE_DISTANCE;45.86
chnjx.g56;S26;S308;;VISIBLE_DISTANCE;29.10
chnjx.g56;Shi;JX/HB;;VISIBLE_DISTANCE;25.76
chnjx.g60;GuiAve;YinAve;;VISIBLE_DISTANCE;10.76
chnjx.g60;S204;S205;;VISIBLE_DISTANCE;11.10
chnjx.g60;S205;GuiAve;;VISIBLE_DISTANCE;14.98
chnjx.g60;S208;Z934;;VISIBLE_DISTANCE;19.02
chnjx.g60;S220;S228;;VISIBLE_DISTANCE;13.19
chnjx.g60;S224;G320_Yic;;VISIBLE_DISTANCE;18.44
chnjx.g60;S314;S223;;VISIBLE_DISTANCE;18.95
chnjx.g60;S59;LouJin;;VISIBLE_DISTANCE;10.51
chnjx.g60;WanExpy;S229;;VISIBLE_DISTANCE;23.65
chnjx.g60;X964;S208;;VISIBLE_DISTANCE;12.32
chnjx.g60;ZJ/JX;RenAve;;VISIBLE_DISTANCE;11.10
chnjx.g70;370;400;;VISIBLE_DISTANCE;18.65
chnjx.g70;424;452;;VISIBLE_DISTANCE;17.77
chnjx.g70;526;545;;VISIBLE_DISTANCE;11.90
chnjx.g70;651;668;;VISIBLE_DISTANCE;10.46
chnjx.g72;ChaExpy;Xin;;VISIBLE_DISTANCE;31.87
chnjx.g72;FJ/JX;G35;;VISIBLE_DISTANCE;15.95
chnjx.g72;G35;G236;;VISIBLE_DISTANCE;13.13
chnjx.g72;G45;G319;;VISIBLE_DISTANCE;59.77
chnjx.g72;Xin;G45;;VISIBLE_DISTANCE;51.25
chnjx.g76;G323;X471;;VISIBLE_DISTANCE;13.87
chnjx.g76;S324_Cho;S324_Gua;;VISIBLE_DISTANCE;15.01
chnjx.g76;S324_Gua;JX/HN;;VISIBLE_DISTANCE;10.77
chnjx.g76;S324_ShaW;S324_Cho;;VISIBLE_DISTANCE;13.51
chnjx.g76;X445;S4503;;VISIBLE_DISTANCE;19.31
chnjx.g76;X471;X450;;VISIBLE_DISTANCE;16.82
chnln.g11;G1113_E;ShiLine;;VISIBLE_DISTANCE;13.64
chnln.g11;G201_Che;X211;;VISIBLE_DISTANCE;11.25
chnln.g11;G201_Dah;G201_Qul;;VISIBLE_DISTANCE;30.79
chnln.g11;G201_Mao;G201_Don;;VISIBLE_DISTANCE;18.29
chnln.g11;G201_Xig;S13;;VISIBLE_DISTANCE;13.62
chnln.g11;LisLine;QinLine;;VISIBLE_DISTANCE;10.46
chnln.g11;MiaLine;S312;;VISIBLE_DISTANCE;16.91
chnln.g11;S19;G201_Daz;;VISIBLE_DISTANCE;10.22
chnln.g11;Z567;G201_Dah;;VISIBLE_DISTANCE;11.81
chnln.g1212;G202_Bei;S303;;VISIBLE_DISTANCE;13.21
chnln.g1212;G202_Yin;G202_Cao;;VISIBLE_DISTANCE;12.06
chnln.g1212;G202_Zha;S10;;VISIBLE_DISTANCE;19.39
chnln.g15;LonHwy;SonLine;;VISIBLE_DISTANCE;10.73
chnln.g15;S311;G305;;VISIBLE_DISTANCE;14.32
chnln.g15;SonLine;ShuLine;;VISIBLE_DISTANCE;12.24
chnln.g15;X817;LonHwy;;VISIBLE_DISTANCE;12.72
chnln.g1501;0;G1;;DUPLICATE_COORDS;(41.794424,123.267503)
chnln.g16;JinLine;Ban;;VISIBLE_DISTANCE;17.30
chnln.g16;JinRd;LonLine;;VISIBLE_DISTANCE;13.84
chnln.g16;LonLine;Gus;;VISIBLE_DISTANCE;16.40
chnln.g16jia;S306_Hui;HeiLine;;VISIBLE_DISTANCE;13.00
chnln.g2511;G25;G304;;VISIBLE_DISTANCE;10.38
chnln.g2511;G304;S106;;VISIBLE_DISTANCE;16.00
chnln.g2511;NM/LN;X914;;VISIBLE_DISTANCE;10.97
chnln.g2511;X914;S303;;VISIBLE_DISTANCE;20.31
chnln.g2512;G305;YinRd;;VISIBLE_DISTANCE;11.08
chnln.g2512;S304;S204;;VISIBLE_DISTANCE;14.51
chnln.g2512;S308;G305;;VISIBLE_DISTANCE;16.62
chnln.g2512;YinRd;S304;;VISIBLE_DISTANCE;20.65
chnln.g4513;G102;X703;;VISIBLE_DISTANCE;16.88
chnln.g4513;S304;G102;;VISIBLE_DISTANCE;10.68
chnln.g4513;X025;S29;;VISIBLE_DISTANCE;10.69
chnln.g91;G102_S;S106_Jin;;VISIBLE_DISTANCE;13.98
chnln.g91;S106_Jin;S304;;VISIBLE_DISTANCE;14.28
chnln.g91;S106_Sax;S106_Bei;;VISIBLE_DISTANCE;10.18
chnln.g91;SheAve;S106_Yao;;VISIBLE_DISTANCE;11.99
chnnm.g06;G110_Bal;X512;;VISIBLE_DISTANCE;33.71
chnnm.g06;HE/NM;X565;;VISIBLE_DISTANCE;14.16
chnnm.g06;S217;G109;;VISIBLE_DISTANCE;16.04
chnnm.g16;G45_N;S205_Qia;;VISIBLE_DISTANCE;19.58
chnnm.g16;S205_Qia;YulRd;;VISIBLE_DISTANCE;25.81
chnnm.g1817;Alxa;ToS218;;VISIBLE_DISTANCE;13.59
chnnm.g1817wus;S216;Shi;;VISIBLE_DISTANCE;15.04
chnnm.g2511;G111;G304_AS;;VISIBLE_DISTANCE;14.97
chnnm.g2511;G304_AS;G45;;VISIBLE_DISTANCE;18.46
chnnm.g2511;G304_Jar;G111;;VISIBLE_DISTANCE;67.65
chnnm.g2511;G45;Nug;;VISIBLE_DISTANCE;16.77
chnnm.g2511;S305;NM/LN;;VISIBLE_DISTANCE;12.34
chnnm.g2511;Z154;S305;;VISIBLE_DISTANCE;19.92
chnnm.g55;Jix;G208_Niu;;VISIBLE_DISTANCE;15.45
chnnm.g5511;Aer;G111_Xin;;VISIBLE_DISTANCE;10.79
chnnm.g5511;BaYanGao;G111_Zha;;VISIBLE_DISTANCE;17.41
chnnm.g5511;G111_Ula;G12;;VISIBLE_DISTANCE;11.63
chnnm.g5511;G111_Xin;X313;;VISIBLE_DISTANCE;19.83
chnnm.g5511;G111_Zha;Aer;;VISIBLE_DISTANCE;27.57
chnnm.g5511;G12;BaYanGao;;VISIBLE_DISTANCE;34.46
chnnm.g5511;X313;S302;;VISIBLE_DISTANCE;38.87
chnnm.g5511;X425;S203;;VISIBLE_DISTANCE;26.88
chnnm.g59;G0601;She;;VISIBLE_DISTANCE;13.59
chnnm.g59;Hor;S210;;VISIBLE_DISTANCE;17.92
chnnm.g59;S24;NM/SX;;VISIBLE_DISTANCE;14.37
chnnm.g65;G109;G18;;VISIBLE_DISTANCE;10.63
chnnm.g65;G6;X618;;VISIBLE_DISTANCE;14.78
chnnm.g65;Man;DonRd;;VISIBLE_DISTANCE;12.12
chnnm.g65;YanHwy;G210;;VISIBLE_DISTANCE;20.15
chnnx.g1817;NM/NX;G1816;;VISIBLE_DISTANCE;13.27
chnnx.g2012;S201_Gan;S201_Yin;;VISIBLE_DISTANCE;12.50
chnnx.g22;G70_W;Lon;;VISIBLE_DISTANCE;11.85
chnnx.g22;GS/NX;G70_W;;VISIBLE_DISTANCE;11.10
chnnx.g22;Lon;G312;;VISIBLE_DISTANCE;18.39
chnnx.g70;S101_Min;GunExpy;;VISIBLE_DISTANCE;14.20
chnqh.ah042;Gan;QH/XZ;;VISIBLE_DISTANCE;22.46
chnqh.ah042;S308;Tan;;VISIBLE_DISTANCE;145.83
chnqh.ah042;Tan;Yan;;VISIBLE_DISTANCE;57.08
chnqh.ah042;Yan;Gan;;VISIBLE_DISTANCE;37.81
chnqh.g0613;G214_Zhe;S307;;VISIBLE_DISTANCE;27.15
chnqh.g0613;G6;S201;;VISIBLE_DISTANCE;59.75
chnqh.g0613;Hua_W;Hua;;VISIBLE_DISTANCE;46.38
chnqh.g0613;Hua;Yen;;VISIBLE_DISTANCE;35.43
chnqh.g0613;HuaZho;Hua_E;;VISIBLE_DISTANCE;42.43
chnqh.g0613;S201;HuaZho;;VISIBLE_DISTANCE;51.59
chnqh.g0613;S307;G214_Yos;;VISIBLE_DISTANCE;18.41
chnqh.g0613;Yen;G214_Zhe;;VISIBLE_DISTANCE;109.67
chnqh.g3011;GS/QH;S210;;VISIBLE_DISTANCE;35.43
chnqh.g3011;S20;Xie;;VISIBLE_DISTANCE;10.64
chnqh.g3011;S210;RenRd;;VISIBLE_DISTANCE;24.10
chnqh.g3011;S314;S20;;VISIBLE_DISTANCE;29.58
chnsc.g05;G108_Yon;KegRd;;VISIBLE_DISTANCE;14.14
chnsc.g05;S214_Yak;Xin;;VISIBLE_DISTANCE;14.92
chnsc.g05;S307;G108_Dec;;VISIBLE_DISTANCE;24.38
chnsc.g05;X013;S307;;VISIBLE_DISTANCE;10.62
chnsc.g05;X122;ZhoRd;;VISIBLE_DISTANCE;20.83
chnsc.g05;YanRd;S214_Yak;;VISIBLE_DISTANCE;12.71
chnsc.g05;Z005;Liz;;VISIBLE_DISTANCE;12.26
chnsc.g05;ZhoRd;S302;;VISIBLE_DISTANCE;19.20
chnsc.g42;CQ/SC;X311;;VISIBLE_DISTANCE;14.00
chnsc.g42;G210;X176;;VISIBLE_DISTANCE;12.97
chnsc.g42;G75_N;TonRd;;VISIBLE_DISTANCE;11.02
chnsc.g42;GuiRd;Hua;;VISIBLE_DISTANCE;19.91
chnsc.g42;Hua;YunRd;;VISIBLE_DISTANCE;12.08
chnsc.g42;HuaRd;GuiRd;;VISIBLE_DISTANCE;23.00
chnsc.g42;S11;HuaRd;;VISIBLE_DISTANCE;13.79
chnsc.g42;S203_Gux;G318_Nan;;VISIBLE_DISTANCE;12.96
chnsc.g42;S304;GuaExpy;;VISIBLE_DISTANCE;14.57
chnsc.g42;TonRd;G318_Pen;;VISIBLE_DISTANCE;10.73
chnsc.g4202;1;1(G4202);;DUPLICATE_COORDS;(30.77864,104.127045)
chnsc.g5012;G65;S2/S20;;VISIBLE_DISTANCE;73.64
chnsc.g5515;Qux;QuxJin;;VISIBLE_DISTANCE;12.52
chnsc.g5515;QuxJin;S203;;VISIBLE_DISTANCE;25.20
chnsc.g5515;S203;G42;;VISIBLE_DISTANCE;20.00
chnsc.g65;G210_Shi;G318;;VISIBLE_DISTANCE;11.45
chnsc.g65;G318;G42;;VISIBLE_DISTANCE;35.86
chnsc.g65;G42;Wud;;VISIBLE_DISTANCE;14.77
chnsc.g65;RingRd;G210_Shi;;VISIBLE_DISTANCE;27.22
chnsc.g65;S302;WanRd;;VISIBLE_DISTANCE;45.45
chnsc.g65;WanRd;G5012;;VISIBLE_DISTANCE;30.78
chnsc.g76;Z160;CheRd;;VISIBLE_DISTANCE;11.47
chnsd.g02;551;578;;VISIBLE_DISTANCE;16.57
chnsd.g02;578;595;;VISIBLE_DISTANCE;10.93
chnsd.g02;656;681;;VISIBLE_DISTANCE;16.02
chnsd.g02;681;705;;VISIBLE_DISTANCE;14.97
chnsd.g02;JiuSt;S240;;VISIBLE_DISTANCE;10.76
chnsd.g02;S240;S31;;VISIBLE_DISTANCE;11.31
chnsd.g02;S244;S327;;VISIBLE_DISTANCE;11.24
chnsd.g02;S31;551;;VISIBLE_DISTANCE;10.12
chnsd.g02;S327;S242;;VISIBLE_DISTANCE;12.58
chnsd.g15;738;756;;VISIBLE_DISTANCE;12.06
chnsd.g15;Lai;QinExpy;;VISIBLE_DISTANCE;11.25
chnsd.g15;S329;S398;;VISIBLE_DISTANCE;24.62
chnsd.g15;S398;ShaRd;;VISIBLE_DISTANCE;15.23
chnsd.g15;S602;S217/S603;;VISIBLE_DISTANCE;13.50
chnsd.g1511;113;142;;VISIBLE_DISTANCE;18.18
chnsd.g1511;142;160;;VISIBLE_DISTANCE;11.87
chnsd.g1511;171;S244;;VISIBLE_DISTANCE;14.47
chnsd.g1511;22;S335;;VISIBLE_DISTANCE;12.41
chnsd.g1511;G15;22;;VISIBLE_DISTANCE;12.33
chnsd.g1511;S211;G220;;VISIBLE_DISTANCE;11.98
chnsd.g1511;S252;G35_N;;VISIBLE_DISTANCE;16.54
chnsd.g1511;S254;S339;;VISIBLE_DISTANCE;12.76
chnsd.g1511;S335;59;;VISIBLE_DISTANCE;10.95
chnsd.g1511;S339;G35_S;;VISIBLE_DISTANCE;11.83
chnsd.g1511;S611;G3;;VISIBLE_DISTANCE;11.20
chnsd.g1511;S701;G327;;VISIBLE_DISTANCE;10.86
chnsd.g18;BeiRd;S222;;VISIBLE_DISTANCE;12.77
chnsd.g18;Jiu;X049;;VISIBLE_DISTANCE;11.38
chnsd.g18;Lij;S307;;VISIBLE_DISTANCE;10.95
chnsd.g18;S211;S213;;VISIBLE_DISTANCE;10.10
chnsd.g18;S213;S215;;VISIBLE_DISTANCE;11.26
chnsd.g18;S222;S224;;VISIBLE_DISTANCE;10.99
chnsd.g18;S226;G25_S;;VISIBLE_DISTANCE;11.54
chnsd.g18;S306;Hui;;VISIBLE_DISTANCE;26.46
chnsd.g18;S319;G220;;VISIBLE_DISTANCE;10.88
chnsd.g2001;4;120;;DUPLICATE_COORDS;(36.806261,117.198844)
chnsd.g2011;S218/S603;S219;;VISIBLE_DISTANCE;10.74
chnsd.g2011;S219;S16;;VISIBLE_DISTANCE;10.10
chnsd.g2011;S24;YikRd;;VISIBLE_DISTANCE;11.83
chnsd.g22;X037;176;;VISIBLE_DISTANCE;10.71
chnsd.g25;1508;1529;;VISIBLE_DISTANCE;13.33
chnsd.g25;1617;1634;;VISIBLE_DISTANCE;10.70
chnsd.g25;G1511;1595;;VISIBLE_DISTANCE;13.95
chnsd.g25;S221;1503;;VISIBLE_DISTANCE;15.11
chnsd.g25;X025;S221;;VISIBLE_DISTANCE;13.46
chnsd.g35;FuyRd;G220_Pin;;VISIBLE_DISTANCE;12.03
chnsd.g35;S33;S337;;VISIBLE_DISTANCE;14.41
chnsd.g35;S338;G1511_E;;VISIBLE_DISTANCE;11.67
chnsh.s20;0;97;;DUPLICATE_COORDS;(31.375037,121.488018)
chnsn.ah005;G312_Dih;G312_Sha;;VISIBLE_DISTANCE;12.68
chnsn.ah005;X303;Sha;;VISIBLE_DISTANCE;17.35
chnsn.ah005;X308_Guo;X308_Jin;;VISIBLE_DISTANCE;12.66
chnsn.g05;Erl;X207;;VISIBLE_DISTANCE;14.67
chnsn.g05;G108_Jin;G108_Lon;;VISIBLE_DISTANCE;12.82
chnsn.g05;G108_Zhi;QiaAve;;VISIBLE_DISTANCE;17.27
chnsn.g05;G85;X218;;VISIBLE_DISTANCE;14.63
chnsn.g05;HucRd_Sha;X302;;VISIBLE_DISTANCE;20.12
chnsn.g05;LuxRd;G3001_N;;VISIBLE_DISTANCE;13.45
chnsn.g05;QiaAve;G108_Che;;VISIBLE_DISTANCE;20.72
chnsn.g05;QiaRd;G108_Zhi;;VISIBLE_DISTANCE;11.03
chnsn.g05;S201;Fup;;VISIBLE_DISTANCE;25.66
chnsn.g05;X103_Huj;X103_Han;;VISIBLE_DISTANCE;12.67
chnsn.g05;X103_Nin;SN/SC;;VISIBLE_DISTANCE;10.95
chnsn.g05;X207;G108_Jin;;VISIBLE_DISTANCE;13.00
chnsn.g05;X212;G316;;VISIBLE_DISTANCE;10.88
chnsn.g05;X218;X103_Huj;;VISIBLE_DISTANCE;15.61
chnsn.g05;X302;Erl;;VISIBLE_DISTANCE;17.04
chnsn.g20;AndLine;G307_Zhu;;VISIBLE_DISTANCE;13.73
chnsn.g20;ChaRd;G307_Don;;VISIBLE_DISTANCE;11.97
chnsn.g20;DaliRd;G307_Wei;;VISIBLE_DISTANCE;30.64
chnsn.g20;FenRd;G210;;VISIBLE_DISTANCE;13.99
chnsn.g20;G307_Don;G307_Lia;;VISIBLE_DISTANCE;11.38
chnsn.g20;G307_Lia;AndLine;;VISIBLE_DISTANCE;18.33
chnsn.g20;G307_Wei;Yan;;VISIBLE_DISTANCE;32.82
chnsn.g20;G307_Zhu;G307_Din;;VISIBLE_DISTANCE;15.10
chnsn.g22;G309_Chu;G309_Qui;;VISIBLE_DISTANCE;10.66
chnsn.g22;G309_Zhi;G309_Zha;;VISIBLE_DISTANCE;15.98
chnsn.g22;XiaRd;G309_Zhi;;VISIBLE_DISTANCE;10.93
chnsn.g2211;Zao;G210_Qia;;VISIBLE_DISTANCE;10.98
chnsn.g3002;1;G30_E;;DUPLICATE_COORDS;(34.313454,109.088702)
chnsn.g3511;LouRd;Hua;;VISIBLE_DISTANCE;12.51
chnsn.g40;G312_Dih;G312_Sha;;VISIBLE_DISTANCE;12.68
chnsn.g40;X303;Sha;;VISIBLE_DISTANCE;17.35
chnsn.g40;X308_Guo;X308_Jin;;VISIBLE_DISTANCE;12.66
chnsn.g4213;Bai;G7011;;VISIBLE_DISTANCE;25.37
chnsn.g65;G210_Hon;G210_Xia;;VISIBLE_DISTANCE;19.20
chnsn.g65;G210_Men;Wan;;VISIBLE_DISTANCE;12.87
chnsn.g65;G210_Xia;G210_Men;;VISIBLE_DISTANCE;11.22
chnsn.g65;G307;S206_Lij;;VISIBLE_DISTANCE;15.79
chnsn.g65;S102_Don;S102_Xia;;VISIBLE_DISTANCE;12.19
chnsn.g65;S102_Xia;X210_N;;VISIBLE_DISTANCE;19.36
chnsn.g65;S206_Hua;S206_Jia;;VISIBLE_DISTANCE;13.82
chnsn.g65;S206_Lij;S206_Hua;;VISIBLE_DISTANCE;24.39
chnsn.g65;S310_Qua;S310_Mao;;VISIBLE_DISTANCE;10.42
chnsn.g65;TonRd;GubaRd;;VISIBLE_DISTANCE;17.11
chnsn.g65;X226;LanRd;;VISIBLE_DISTANCE;10.09
chnsn.g65;YinAve;FubRd;;VISIBLE_DISTANCE;22.96
chnsn.g70;S203_Xih;S203_Yan;;VISIBLE_DISTANCE;13.32
chnsn.g70;S203_Yan;G40S_E;;VISIBLE_DISTANCE;11.11
chnsn.g70;X308;S203_Xih;;VISIBLE_DISTANCE;10.85
chnsn.g7011;G108_Mia;S309;;VISIBLE_DISTANCE;15.70
chnsn.g7011;G210_Cha;G210_Liu;;VISIBLE_DISTANCE;18.30
chnsn.g7011;G316_Han;G316_Yin;;VISIBLE_DISTANCE;12.00
chnsn.g7011;G316_Shi;G210_Cha;;VISIBLE_DISTANCE;10.30
chnsn.g7011;G316_Xun;G4213;;VISIBLE_DISTANCE;16.46
chnsn.g7011;G316;X308;;VISIBLE_DISTANCE;14.01
chnsn.g7011;S309;X302;;VISIBLE_DISTANCE;10.23
chnsn.g7011;X203_Mao;X203_Shu;;VISIBLE_DISTANCE;12.01
chnsn.g7011;X203_Shu;ZhaRd;;VISIBLE_DISTANCE;14.09
chnsn.g7011;X221_Pai;X221_Xia;;VISIBLE_DISTANCE;21.02
chnsn.g7011;X302;X221_Pai;;VISIBLE_DISTANCE;12.32
chnsn.g7011;X308;LisRd;;VISIBLE_DISTANCE;12.81
chnsn.g7011;ZhaRd;G316_Xun;;VISIBLE_DISTANCE;12.16
chnsx.g05;G0501;S232;;VISIBLE_DISTANCE;12.94
chnsx.g05;NanLine;HuoAve;;VISIBLE_DISTANCE;11.50
chnsx.g05;S039;X237;;VISIBLE_DISTANCE;10.21
chnsx.g05;S221;NanLine;;VISIBLE_DISTANCE;11.65
chnsx.g05;S231;X542;;VISIBLE_DISTANCE;14.64
chnsx.g05;S320;G040;;VISIBLE_DISTANCE;15.50
chnsx.g05;X382;S221;;VISIBLE_DISTANCE;19.58
chnsx.g18;S201;S203;;VISIBLE_DISTANCE;20.20
chnsx.g18;S206;S85;;VISIBLE_DISTANCE;31.22
chnsx.g18;S210;G55;;VISIBLE_DISTANCE;11.61
chnsx.g18;S45_N;S210;;VISIBLE_DISTANCE;26.10
chnsx.g18;S45_S;S45_N;;VISIBLE_DISTANCE;23.48
chnsx.g18;S85;G109;;VISIBLE_DISTANCE;17.72
chnsx.g20;G2002;Sho;;VISIBLE_DISTANCE;11.14
chnsx.g20;G207/G307;G307_Yan;;VISIBLE_DISTANCE;16.00
chnsx.g20;G307_Wuc;G2003;;VISIBLE_DISTANCE;13.59
chnsx.g20;Liu;SX/SN;;VISIBLE_DISTANCE;14.03
chnsx.g20;S039;X237;;VISIBLE_DISTANCE;10.21
chnsx.g20;S66;G307_Wuc;;VISIBLE_DISTANCE;22.41
chnsx.g20;Sho;S60_E;;VISIBLE_DISTANCE;26.18
chnsx.g20;WeiLine;S45;;VISIBLE_DISTANCE;17.11
chnsx.g20;X013;G307_Fen;;VISIBLE_DISTANCE;14.89
chnsx.g2003;G20_E;G20_EE;;DUPLICATE_COORDS;(37.770443,112.642479)
chnsx.g2516;S45;G55;;VISIBLE_DISTANCE;27.19
chnsx.g55;884;X659;;VISIBLE_DISTANCE;12.63
chnsx.g55;924;G309;;VISIBLE_DISTANCE;11.93
chnsx.g55;G208;G108_Dax;;VISIBLE_DISTANCE;12.42
chnsx.g55;G2201;G207_Gao;;VISIBLE_DISTANCE;17.99
chnsx.g55;HuaSt;G18;;VISIBLE_DISTANCE;20.70
chnsx.g55;S102;884;;VISIBLE_DISTANCE;11.99
chnsx.g55;S210/S211;G1801;;VISIBLE_DISTANCE;12.72
chnsx.g55;S305;S310;;VISIBLE_DISTANCE;13.12
chnsx.g55;S310;S46;;VISIBLE_DISTANCE;15.11
chnsx.g55;X363;S319;;VISIBLE_DISTANCE;29.70
chnsx.g55;X659;924;;VISIBLE_DISTANCE;11.81
chnsx.g5512;HA/SX;S237;;VISIBLE_DISTANCE;13.39
chnsx.g59;G2003;G20;;VISIBLE_DISTANCE;15.13
chnsx.g59;S218;X445;;VISIBLE_DISTANCE;10.63
chnsx.g59;X445;G2003;;VISIBLE_DISTANCE;10.67
chnxj.ah061;+X100826;+X391774;CHN/KGZ;SHARP_ANGLE;143.25
chnxj.g30;198;Kum;;VISIBLE_DISTANCE;12.07
chnxj.g30;21;44;;VISIBLE_DISTANCE;14.27
chnxj.g30;279;295;;VISIBLE_DISTANCE;10.04
chnxj.g30;310;327;;VISIBLE_DISTANCE;10.83
chnxj.g30;327;345;;VISIBLE_DISTANCE;11.03
chnxj.g30;345;X065;;VISIBLE_DISTANCE;11.67
chnxj.g30;62;80;;VISIBLE_DISTANCE;11.95
chnxj.g30;930;953;;VISIBLE_DISTANCE;14.51
chnxj.g30;975;G312_Xid;;VISIBLE_DISTANCE;14.94
chnxj.g30;99;Sha_E;;VISIBLE_DISTANCE;11.00
chnxj.g30;ErShi;ZaoLin;;VISIBLE_DISTANCE;22.15
chnxj.g30;Ert;GouRan;;VISIBLE_DISTANCE;12.35
chnxj.g30;G30_U;279;;VISIBLE_DISTANCE;11.53
chnxj.g30;G312_Daf;Man;;VISIBLE_DISTANCE;25.66
chnxj.g30;G312_Sha;S224;;VISIBLE_DISTANCE;11.17
chnxj.g30;G312/G314_S;G312/G314_N;;VISIBLE_DISTANCE;20.47
chnxj.g30;GS/XJ;X098;;VISIBLE_DISTANCE;24.23
chnxj.g30;Jin;X200;;VISIBLE_DISTANCE;27.49
chnxj.g30;Kum;G30_U;;VISIBLE_DISTANCE;27.70
chnxj.g30;S202;S301;;VISIBLE_DISTANCE;18.36
chnxj.g30;S205;SayLake;;VISIBLE_DISTANCE;36.02
chnxj.g30;S207;Z105;;VISIBLE_DISTANCE;13.94
chnxj.g30;S223;X814;;VISIBLE_DISTANCE;10.49
chnxj.g30;S224;G217;;VISIBLE_DISTANCE;23.54
chnxj.g30;S301;G3012;;VISIBLE_DISTANCE;13.04
chnxj.g30;SayLake;Ert;;VISIBLE_DISTANCE;24.38
chnxj.g30;Sha_E;198;;VISIBLE_DISTANCE;50.82
chnxj.g30;ShuRd;S223;;VISIBLE_DISTANCE;14.43
chnxj.g30;Tuo;Sha_W;;VISIBLE_DISTANCE;18.14
chnxj.g30;X065;G312_Erb;;VISIBLE_DISTANCE;12.49
chnxj.g30;X098;X525;;VISIBLE_DISTANCE;38.22
chnxj.g30;X200;AheFarm;;VISIBLE_DISTANCE;11.60
chnxj.g30;X796;S207;;VISIBLE_DISTANCE;11.72
chnxj.g30;Z105;Tuo;;VISIBLE_DISTANCE;16.91
chnxj.g30;Z522;S115;;VISIBLE_DISTANCE;19.86
chnxj.g30;ZaoLin;XinRd;;VISIBLE_DISTANCE;10.29
chnxj.g3012;120;9;;VISIBLE_DISTANCE;19.94
chnxj.g3012;138;S325;;VISIBLE_DISTANCE;36.25
chnxj.g3012;254;281;;VISIBLE_DISTANCE;16.93
chnxj.g3012;289;311;;VISIBLE_DISTANCE;13.52
chnxj.g3012;347;372;;VISIBLE_DISTANCE;15.61
chnxj.g3012;35;94;;VISIBLE_DISTANCE;28.38
chnxj.g3012;372;389;;VISIBLE_DISTANCE;10.82
chnxj.g3012;389;424;;VISIBLE_DISTANCE;21.68
chnxj.g3012;424;449;;VISIBLE_DISTANCE;15.33
chnxj.g3012;44;S13_N;;VISIBLE_DISTANCE;26.48
chnxj.g3012;449;476;;VISIBLE_DISTANCE;17.01
chnxj.g3012;476;510;;VISIBLE_DISTANCE;21.33
chnxj.g3012;510;528;;VISIBLE_DISTANCE;11.75
chnxj.g3012;541;564;;VISIBLE_DISTANCE;14.52
chnxj.g3012;564;600;;VISIBLE_DISTANCE;22.39
chnxj.g3012;62;80;;VISIBLE_DISTANCE;10.33
chnxj.g3012;629;645;;VISIBLE_DISTANCE;10.87
chnxj.g3012;654;687;;VISIBLE_DISTANCE;20.90
