state;Name;Pop.;latitude;longitude
NC;Goldston town;319;35.592478;-79.329615
WA;Mansfield town;319;47.812967;-119.640096
GA;Sale City town;319;31.262970;-84.022182
MN;Middle River city;319;48.435111;-96.163749
ID;Parker city;319;43.958477;-111.759204
CA;Dillon Beach CDP;319;38.237548;-122.961637
IL;Woodland village;319;40.713892;-87.730535
CO;Dinosaur town;319;40.241560;-109.008747
GA;Eton city;319;34.822554;-84.761826
AR;Almyra town;319;34.405859;-91.411948
MO;Junction City village;319;37.569631;-90.286815
ND;Carson city;319;46.420706;-101.567025
MS;Winstonville town;319;33.911528;-90.752836
MN;Underwood city;319;46.285174;-95.870714
WV;Hendricks town;319;39.074883;-79.631399
IL;Henderson village;319;41.023857;-90.355684
IN;Bloomingdale town;319;39.831561;-87.249521
IA;Rippey city;319;41.933800;-94.201189
GA;Stapleton city;318;33.215877;-82.468007
IL;New Holland village;318;40.185432;-89.579786
ND;Sheyenne city;318;47.826821;-99.117018
IA;McCallsburg city;318;42.166233;-93.390514
TX;Trent town;318;32.487508;-100.123639
TX;San Patricio city;318;27.959196;-97.773134
MN;Randolph city;318;44.524933;-93.019344
NV;Gabbs city;318;38.866469;-117.925512
IL;Maquon village;318;40.798290;-90.162832
IN;Glenwood town;318;39.626153;-85.300513
KY;Druid Hills city;318;38.264070;-85.662089
KY;Vicco city;318;37.216186;-83.061089
MT;Drummond town;318;46.667983;-113.146355
NM;Chupadero CDP;318;35.823119;-105.919542
AL;Gordonville town;318;32.152335;-86.714338
MI;Bear Lake village;318;44.421813;-86.146860
MI;Custer village;318;43.950262;-86.219517
KY;Brownsboro Village city;318;38.262070;-85.664833
PA;Le Raysville borough;318;41.837698;-76.180393
ND;Minnewaukan city;318;48.071271;-99.250562
NE;Snyder village;318;41.704483;-96.787945
MN;Granada city;317;43.695388;-94.348387
TX;Kennard city;317;31.355866;-95.185384
MO;Browning city;317;40.034934;-93.160443
WV;Matoaka town;317;37.418741;-81.242028
VA;Dungannon town;317;36.827894;-82.468828
WI;Hawkins village;317;45.512448;-90.713483
IA;Fenton city;317;43.216375;-94.426509
OH;Woodstock village;317;40.173322;-83.528997
WI;Wheeler village;317;45.043728;-91.906841
IA;Protivin city;317;43.215428;-92.092814
HI;Kukuihaele CDP;317;20.119536;-155.571160
MI;Clarksville village;317;42.840699;-85.243206
IN;Schneider town;317;41.188445;-87.448413
MS;Falcon town;317;34.393365;-90.255811
KS;Princeton city;317;38.488387;-95.270357
VA;Brodnax town;317;36.703422;-78.031570
TN;Cumberland City town;316;36.390469;-87.640801
ID;Rockland city;316;42.573469;-112.876344
IL;Alvin village;316;40.309494;-87.606887
VA;Keokee CDP;316;36.856575;-82.907861
GA;Sharpsburg town;316;33.339337;-84.650155
KY;Water Valley city;316;36.566559;-88.810928
PA;Schellsburg borough;316;40.048680;-78.643944
IA;Pisgah city;316;41.832684;-95.926464
MS;Tishomingo town;316;34.634847;-88.229976
AK;Adak CDP;316;51.883419;-176.645061
KY;Dover city;316;38.757993;-83.882536
OH;Sherrodsville village;316;40.494728;-81.244479
GA;Tiger town;316;34.846374;-83.434181
GA;Higgston town;316;32.217330;-82.467332
OK;Watts town;316;36.107896;-94.571389
MI;Casnovia village;315;43.234717;-85.788396
MN;Ghent city;315;44.513634;-95.891501
OH;Benton Ridge village;315;41.004330;-83.792655
MN;Hendrum city;315;47.264067;-96.810620
NE;Milligan village;315;40.498949;-97.388390
AL;Hytop town;315;34.904816;-86.086634
OK;Lehigh city;315;34.470084;-96.218578
NE;Maxwell village;315;41.077761;-100.526066
MS;Louise town;315;32.981549;-90.591624
AR;Lynn town;315;36.006640;-91.252121
MN;Taconite city;315;47.316541;-93.362090
SD;Hermosa town;315;43.838786;-103.193978
MO;Spickard city;315;40.242662;-93.593216
MT;St. Regis CDP;315;47.299477;-115.100277
VA;Montross town;315;38.093965;-76.826041
NC;Cedar Rock village;315;35.944685;-81.464142
MS;Bassfield town;315;31.497090;-89.746008
TX;Burke city;315;31.228501;-94.769449
NY;Madison village;315;42.900775;-75.515153
MN;Finlayson city;314;46.201498;-92.918960
PA;McEwensville borough;314;41.072139;-76.818719
AR;Perry town;314;35.046137;-92.795373
KS;Ford city;314;37.635977;-99.753013
WA;Prescott town;314;46.298872;-118.314408
KS;Everest city;314;39.676743;-95.425269
SD;Hecla city;314;45.882018;-98.151810
KS;Bushton city;314;38.511817;-98.395077
TX;Poynor town;314;32.077740;-95.596885
MN;Wahkon city;314;46.122824;-93.519911
NC;Mooresboro town;314;35.299734;-81.700625
LA;Evergreen town;314;30.952856;-92.109068
IL;Lee village;313;41.794240;-88.940951
IN;Mount Summit town;313;40.003921;-85.385497
AK;Elim city;313;64.617734;-162.256705
OH;Van Buren village;313;41.138229;-83.649122
DE;Cheswold town;313;39.218454;-75.586653
PA;Unionville borough;313;40.906577;-77.876044
IL;Rock City village;313;42.412685;-89.468058
AL;Rosa town;313;33.989810;-86.511938
TX;Granjeno city;313;26.138316;-98.303484
OH;Catawba village;312;39.999900;-83.622185
IA;Diagonal city;312;40.808819;-94.341510
IL;Broadlands village;312;39.908550;-87.995458
KS;Toronto city;312;37.798598;-95.949555
GA;Graham city;312;31.832940;-82.503631
NE;Lawrence village;312;40.291612;-98.259188
GA;Arnoldsville city;312;33.905440;-83.216737
IN;Somerville town;312;38.278113;-87.377426
OK;Milburn town;312;34.241030;-96.550601
OK;Cameron town;312;35.135722;-94.535561
NM;Acomita Lake CDP;312;35.065931;-107.623511
NE;Hadar village;312;42.104536;-97.450660
KS;Mayetta city;312;39.338776;-95.721943
TN;Stantonville town;312;35.158143;-88.428354
OR;Scotts Mills city;312;45.042065;-122.667307
AR;Delight city;311;34.030717;-93.503269
CA;Trinidad city;311;41.061976;-124.141255
UT;Kanarraville town;311;37.536452;-113.182394
KS;Bazine city;311;38.445977;-99.692549
IN;Switz City town;311;39.034260;-87.054533
WI;Rewey village;311;42.842679;-90.396486
AL;Providence town;311;32.348986;-87.778309
IN;Claypool town;311;41.128829;-85.880876
IA;Brandon city;311;42.314216;-92.004126
GA;Cobbtown city;311;32.281376;-82.138288
MN;Vergas city;311;46.655732;-95.806015
MN;Backus city;311;46.820935;-94.516726
NE;Meadow Grove village;311;42.030136;-97.735043
AR;Menifee town;311;35.148602;-92.553318
SD;Keystone town;311;43.893744;-103.426080
NC;Ivanhoe CDP;311;34.595158;-78.234380
GA;Martin town;311;34.486662;-83.185656
CO;Loghill Village CDP;311;38.201958;-107.785653
NC;Minnesott Beach town;311;34.976096;-76.815146
TX;Mount Calm city;310;31.757680;-96.881931
MI;Port Hope village;310;43.940858;-82.713702
MO;Annapolis city;310;37.359993;-90.697123
MT;Clyde Park town;310;45.884921;-110.603485
NE;Herman village;310;41.673500;-96.215935
MO;Wyaconda city;310;40.389693;-91.926379
OK;Longdale town;310;36.132697;-98.551962
NY;Fire Island CDP;310;40.653188;-73.125795
AL;Pike Road city;310;32.269660;-86.140167
NC;Beech Mountain town;310;36.206374;-81.883115
TN;Vanleer town;310;36.237444;-87.444807
IL;McNabb village;310;41.176355;-89.208522
NE;Weston village;310;41.192835;-96.742223
MA;Popponesset CDP;310;41.573363;-70.464253
TX;Oilton CDP;310;27.468979;-98.975739
NM;Ponderosa CDP;310;35.668305;-106.664462
IL;Bath village;310;40.191336;-90.140819
KY;Berry city;310;38.520401;-84.384576
AL;Dutton town;310;34.607639;-85.915563
IL;Ewing village;310;38.089998;-88.853674
NC;Alamance village;310;36.027672;-79.488863
TX;Rancho Chico CDP;309;28.027379;-97.497682
TN;Garland town;309;35.577189;-89.755768
MN;Willow River city;309;46.320324;-92.836430
GA;Sumner town;309;31.510979;-83.738315
KY;St. Charles city;309;37.184139;-87.555164
AZ;Elgin CDP;309;31.629095;-110.571951
NM;Timberon CDP;309;32.631675;-105.692254
MO;Craig city;309;40.192220;-95.373617
WA;Hamilton town;309;48.526005;-121.988958
IL;Oakford village;309;40.102320;-89.964713
AK;Akiak city;309;60.910082;-161.218282
ND;Powers Lake city;309;48.562009;-102.646159
NY;Deferiet village;309;44.034248;-75.682892
MO;Altenburg city;309;37.631301;-89.581513
AK;Ambler city;309;67.085000;-157.860331
NC;Casar town;308;35.514486;-81.616007
UT;Emery town;308;38.922337;-111.249366
MO;Greencastle city;308;40.261562;-92.879657
AL;Fulton town;308;31.790456;-87.732929
GA;Pitts city;308;31.945270;-83.540004
IL;Richview village;308;38.377884;-89.180095
NY;Pine Hill CDP;308;42.134198;-74.478120
OK;Cedar Crest CDP;308;36.112991;-95.168599
SD;Bullhead CDP;308;45.767129;-101.081841
AK;Tanana city;308;65.170544;-152.075883
UT;Manila town;308;40.992438;-109.719497
NE;Scotia village;308;41.466928;-98.702196
ID;Winchester city;308;46.240935;-116.623396
MN;Wrenshall city;308;46.620446;-92.386983
TX;Tehuacana town;307;31.742338;-96.545560
NE;Monroe village;307;41.474662;-97.600431
WV;Harpers Ferry town;307;39.325398;-77.743599
NY;Dresden village;307;42.683857;-76.957296
GA;Pinehurst city;307;32.194472;-83.761112
WI;Nichols village;307;44.564581;-88.464646
LA;Rodessa village;307;32.971486;-93.995941
PA;Seltzer CDP;307;40.696252;-76.235543
ND;South Heart city;307;46.863837;-102.992243
IL;Coalton village;307;39.285144;-89.301034
GA;Hamilton city;307;32.764669;-84.873103
PA;Fallston borough;307;40.719732;-80.310006
WA;Beaux Arts Village town;307;47.585821;-122.201855
NM;Eagle Nest village;306;36.552109;-105.261336
PA;Townville borough;306;41.679679;-79.881731
NC;Five Points CDP;306;35.013507;-79.358704
TN;Hornsby town;306;35.226693;-88.829793
AR;Damascus town;306;35.366849;-92.410276
WI;Chaseburg village;306;43.655890;-91.097095
VA;Alberta town;306;36.863589;-77.881455
UT;Avon CDP;306;41.533632;-111.814737
NY;Castorland village;306;43.887379;-75.514002
PA;Glen Campbell borough;306;40.819052;-78.826327
NM;San Jon village;306;35.107614;-103.330396
IA;Renwick city;306;42.828341;-93.978284
PA;New Albany borough;306;41.600441;-76.441720
KS;Agra city;306;39.760686;-99.119592
KS;Lenora city;306;39.610975;-100.001391
DE;Bowers town;305;39.060014;-75.398571
OH;Lore City village;305;39.983997;-81.458745
IL;Troy Grove village;305;41.465461;-89.081204
KS;Elk City city;305;37.290235;-95.910244
ID;Bovill city;305;46.859187;-116.394491
MN;Freeborn city;305;43.766208;-93.563396
OH;Chesterhill village;305;39.489036;-81.865406
WI;Amherst Junction village;305;44.469523;-89.316827
OH;Galena village;305;40.215214;-82.881757
TN;Gibson town;305;35.875415;-88.846806
MS;Morgan City town;305;33.379637;-90.349713
IA;Lytton city;305;42.424360;-94.859129
NY;Constableville village;305;43.564642;-75.425883
OH;Alvordton village;305;41.665177;-84.435265
GA;Chester town;305;32.394965;-83.153610
NM;Roy village;304;35.943890;-104.193025
IA;Riverton city;304;40.686202;-95.567905
WY;Ten Sleep town;304;44.034724;-107.448023
OH;Lafayette village;304;40.758643;-83.949488
PA;Pillow borough;304;40.640430;-76.803464
TX;Industry city;304;29.972597;-96.502529
KY;Bradfordsville city;304;37.495328;-85.148452
ND;Scranton city;304;46.147290;-103.144226
TX;Bigfoot CDP;304;29.055333;-98.847011
KY;Willisburg city;304;37.810137;-85.121919
TX;Salineno CDP;304;26.516971;-99.111237
NY;Gainesville village;304;42.640895;-78.134899
NC;White Oak CDP;304;34.736430;-78.711138
FL;Matlacha Isles-Matlacha Shores CDP;304;26.636214;-82.062766
GA;Rentz town;304;32.384064;-82.991633
IA;Modale city;303;41.620083;-96.011221
TX;Gary City town;303;32.031113;-94.367291
AL;Madrid town;303;31.034941;-85.397222
MN;Cyrus city;303;45.615099;-95.738747
CO;Coal Creek town;303;38.360463;-105.146512
KS;Lebanon city;303;39.810492;-98.556061
MN;Murdock city;303;45.223957;-95.392243
IL;Seatonville village;303;41.363312;-89.273094
ND;Hope city;303;47.322761;-97.720760
TX;Darrouzett town;303;36.444544;-100.326487
IA;Marathon city;302;42.860021;-94.981731
TN;Dowelltown town;302;36.013127;-85.943054
TX;Nesbitt town;302;32.590793;-94.444841
NY;Lisle village;302;42.350544;-76.002816
OH;Lawrenceville village;302;39.981992;-83.874657
IL;Kampsville village;302;39.298417;-90.612311
NY;Hammond village;302;44.448150;-75.693318
WA;Almira town;302;47.710419;-118.941762
MD;Kitzmiller town;302;39.389309;-79.183424
TX;Alma town;302;32.285975;-96.545237
NE;Santee village;302;42.838711;-97.853188
TX;Tynan CDP;301;28.169448;-97.757946
NE;Stapleton village;301;41.479926;-100.512649
WV;Mitchell Heights town;301;37.906889;-81.982981
DE;Dewey Beach town;301;38.696075;-75.076519
NM;Chamisal CDP;301;36.166127;-105.744224
MT;Denton town;301;47.318923;-109.946610
TN;Grand Junction city;301;35.048023;-89.190177
OK;Braggs town;301;35.662735;-95.198241
LA;Georgetown village;301;31.764210;-92.382340
TX;Lueders city;300;32.800152;-99.623651
IN;Pottawattamie Park town;300;41.720889;-86.867177
IA;Kelley city;300;41.950914;-93.664905
AL;Goshen town;300;31.719715;-86.125861
OK;New Eucha CDP;300;36.403148;-94.872541
NY;Cove Neck village;300;40.877655;-73.497176
NE;Bruning village;300;40.335675;-97.564883
TX;Abbott city;300;31.883865;-97.075680
AK;Fox CDP;300;64.953979;-147.628325
MO;East Lynne city;300;38.667590;-94.229680
IA;Farmersburg city;300;42.958516;-91.367555
OH;Empire village;300;40.510729;-80.623446
KY;Bellewood city;300;38.260455;-85.659092
PA;Railroad borough;300;39.756761;-76.699396
DE;Ardentown village;300;39.809112;-75.483715
TX;Hilltop CDP;300;28.692830;-99.173601
MS;Snow Lake Shores town;300;34.823963;-89.241555
CA;Moss Landing CDP;300;36.799957;-121.785684
GA;Scotland city;300;32.048683;-82.818080
OK;Soper town;300;34.033385;-95.696573
IA;McCausland city;299;41.744804;-90.442613
MI;Honor village;299;44.665567;-86.022118
OH;Unionville Center village;299;40.136336;-83.341501
SD;Florence town;299;45.053952;-97.326023
IN;Wingate town;299;40.172864;-87.073552
WV;Bayard town;299;39.272062;-79.365043
GA;Morganton town;299;34.876616;-84.245432
IL;Olmsted village;299;37.180733;-89.086431
NE;Newcastle village;299;42.652005;-96.875265
IA;Lu Verne city;299;42.911638;-94.083618
PA;Darlington borough;299;40.809917;-80.423381
GA;Norwood city;299;33.463962;-82.705700
PA;Thompson borough;299;41.862354;-75.515864
WA;Custer CDP;299;48.917705;-122.640880
OH;Morristown village;299;40.062872;-81.071280
IA;Waucoma city;299;43.056929;-92.032580
IA;Mallard city;298;42.937269;-94.684169
OK;Snake Creek CDP;298;36.185531;-95.087011
CA;Lemon Cove CDP;298;36.381425;-119.025917
TX;Huxley city;298;31.761773;-93.887578
KY;Wayland city;298;37.445289;-82.801131
IL;Arrowsmith village;298;40.448897;-88.631541
MO;Diggins village;298;37.174085;-92.852447
TN;Cedar Hill city;298;36.551989;-87.002174
IN;Fowlerton town;298;40.409679;-85.573009
WI;Friesland village;298;43.588986;-89.067871
OK;Lenapah town;298;36.851617;-95.636572
WY;Casper Mountain CDP;298;42.744235;-106.322924
OH;Tarlton village;298;39.554697;-82.779176
MO;St. Elizabeth village;297;38.255466;-92.268450
NM;Torreon CDP;297;35.783265;-107.210030
OH;Marengo village;297;40.401341;-82.810382
KY;Waverly city;297;37.709738;-87.815278
MT;Knife River CDP;297;47.453610;-104.344938
IL;Bellmont village;297;38.384799;-87.909496
GA;Climax city;297;30.877194;-84.431975
SD;Doland city;297;44.894083;-98.100817
WI;Oakdale village;297;43.958986;-90.378844
NC;Hayesville town;297;35.046630;-83.817883
AK;Koyuk city;297;64.931099;-161.158480
VA;Dendron town;297;37.044516;-76.934737
SC;West Union town;297;34.758141;-83.041740
OR;Adams city;297;45.767112;-118.563738
GA;Williamson town;297;33.179743;-84.362976
KS;Sylvia city;297;37.957673;-98.408878
NY;Millport village;297;42.267634;-76.836122
KY;Pippa Passes city;297;37.334629;-82.875490
WY;Airport Road CDP;297;43.999411;-107.947155
SD;Bonesteel city;297;43.077044;-98.946858
OH;Summerfield village;296;39.797127;-81.336245
TN;Woodland Mills city;296;36.475326;-89.112452
CA;Ocotillo CDP;296;32.739308;-115.996683
IL;Orient city;296;37.918839;-88.975973
MI;Owendale village;296;43.727841;-83.268699
NM;Nageezi CDP;296;36.257608;-107.745175
TX;Woodson town;296;33.015517;-99.052276
LA;Saline village;296;32.164170;-92.977127
IA;Auburn city;296;42.250857;-94.877191
AK;Russian Mission city;296;61.785522;-161.334074
TX;Grays Prairie village;296;32.470592;-96.351171
OH;Hoytville village;296;41.190389;-83.783635
ND;Abercrombie city;296;46.447182;-96.729487
KY;Sharpsburg city;295;38.201421;-83.930164
CA;Muir Beach CDP;295;37.863804;-122.581336
AL;West Point town;295;34.241338;-86.943126
MT;Jefferson City CDP;295;46.386685;-112.041154
MO;Missouri City city;295;39.238147;-94.301128
IA;Keswick city;295;41.453941;-92.238818
NC;East Laurinburg town;295;34.768960;-79.444766
OK;Simms CDP;295;35.403769;-95.152930
TX;Westdale CDP;295;27.967294;-97.974830
IL;Sawyerville village;295;39.078047;-89.806263
KS;Countryside city;295;39.015985;-94.655297
PA;Greensboro borough;295;39.792911;-79.912087
GA;Chauncey town;295;32.104972;-83.065991
IA;Crawfordsville city;295;41.215393;-91.537844
MN;Gonvick city;294;47.736932;-95.511262
OH;Somerville village;294;39.562003;-84.637949
AK;Atmautluak CDP;294;60.859675;-162.277616
OH;Clay Center village;294;41.566199;-83.362952
KY;Broeck Pointe city;294;38.295367;-85.586562
MO;Mayview city;294;39.052591;-93.834119
IN;Merom town;294;39.056950;-87.566573
AR;Cash town;294;35.798207;-90.933464
MN;Kelliher city;294;47.942890;-94.449346
FL;Royal Palm Ranches CDP;294;26.041240;-80.275242
OH;Dellroy village;294;40.555227;-81.199436
NE;Chester village;294;40.010629;-97.617971
IA;Rhodes city;294;41.926536;-93.184884
SD;Willow Lake city;294;44.627892;-97.637982
IA;Ridgeway city;293;43.297884;-91.989187
OR;Butteville CDP;293;45.262647;-122.840835
IA;Donahue city;293;41.695179;-90.674635
AK;Huslia city;293;65.701858;-156.387134
OK;Big Cabin town;293;36.544031;-95.220496
AK;Kaktovik city;293;70.132832;-143.616230
IL;Allerton village;293;39.912859;-87.935636
OK;Red Rock town;293;36.459934;-97.179226
MO;Cairo village;293;39.512027;-92.440887
MD;Chewsville CDP;293;39.643149;-77.635032
TN;Yorkville city;293;36.098738;-89.119021
PA;Eastvale borough;293;40.767765;-80.314579
OH;Donnelsville village;293;39.918209;-83.947550
OH;Darbyville village;293;39.695622;-83.112768
AR;Harrell city;293;33.510471;-92.400072
PA;Bethany borough;292;41.614321;-75.288537
MN;Hollandale city;292;43.760012;-93.203032
MO;Vinita Terrace village;292;38.685001;-90.329788
ND;Hoople city;292;48.535224;-97.636818
TX;Tuleta CDP;292;28.572742;-97.796551
MO;McCord Bend village;292;36.787284;-93.503906
MI;Posen village;292;45.262735;-83.698643
IN;Center Point town;292;39.415791;-87.076710
AR;Gilmore town;292;35.411229;-90.277528
IL;Stonefort village;292;37.616615;-88.707143
MO;Callao city;291;39.761451;-92.623746
TX;Richland town;291;31.926052;-96.426350
AL;Macedonia town;291;33.402421;-88.239832
NC;Momeyer town;291;35.963696;-78.047876
KS;Lancaster city;291;39.571780;-95.303344
IN;Clifford town;291;39.281574;-85.869863
LA;Ashland village;291;32.116429;-93.114751
PA;Manns Choice borough;291;40.002836;-78.591440
OH;Higginsport village;291;38.789585;-83.967055
NE;Bladen village;291;40.322605;-98.596894
MT;Beaver Creek CDP;291;48.554949;-109.787812
PA;New Ringgold borough;291;40.686969;-75.998000
PA;Laporte borough;290;41.420835;-76.492034
WA;Nespelem Community CDP;290;48.162518;-118.987920
IN;Newpoint town;290;39.309546;-85.329376
CA;Cromberg CDP;290;39.868589;-120.707044
IA;Rowley city;290;42.368380;-91.845015
